34.01,38.9,0.73,12.68,13.65,258.435
44.61,47.53,2.05,3.17,2.58,289.72
43.83,36.37,0.99,2.44,16.4,297.95
43.17,34.01,3.89,2.04,16.96,325.42
46.69,37.39,0.04,1.86,14.05,356.76
34.96,44.32,1.8,14.01,4.96,382.45
45.15,42.25,7.82,1.98,2.83,395.74
40.02,41.49,0.08,13.95,4.56,406.47
46.86,43.74,5.08,0.78,3.61,454.385
41.63,45.99,8.17,0.04,4.24,696.39
53.4,33.9,1.18,11.34,0.25,271.56
59.98,32.34,5.8,1.71,0.06,537.77
46.51,49.51,2.06,1.06,0.89,545.18
38.38,48.28,0.04,0.57,12.71,636.48
55.34,38.12,6.27,0.01,0.26,608.1
40.67,59.26,0.04,0.04,0.07,703.3133333333334
50.0,50.0,0.0,0.0,0.0,716.395
38.29,47.37,0.95,0.6,12.87,697.4
38.92,49.28,0.09,0.95,10.67,687.78
44.3,54.68,0.04,0.29,0.78,649.9485714285714
40.0,60.0,0.0,0.0,0.0,738.6628862000001
