hydroxylammonium,Pb,F,fine_powder
hydroxylammonium,Pb,Cl,fine_powder
hydroxylammonium,Pb,Br,fine_powder
hydroxylammonium,Pb,I,large_crystals
formamidinium,Ge,F,large_crystals
formamidinium,Ge,Cl,no_crystals
formamidinium,Ge,Br,large_crystals
formamidinium,Ge,I,fine_powder
formamidinium,Sn,F,fine_powder
formamidinium,Sn,Cl,fine_powder
formamidinium,Sn,Br,large_crystals
formamidinium,Sn,I,small_crystals
formamidinium,Pb,F,no_crystals
formamidinium,Pb,Cl,no_crystals
formamidinium,Pb,Br,fine_powder
formamidinium,Pb,I,small_crystals
tetramethylammonium,Ge,F,no_crystals
tetramethylammonium,Ge,Cl,fine_powder
tetramethylammonium,Ge,Br,large_crystals
tetramethylammonium,Ge,I,fine_powder
tetramethylammonium,Sn,F,no_crystals
tetramethylammonium,Sn,Cl,no_crystals
tetramethylammonium,Sn,Br,no_crystals
tetramethylammonium,Sn,I,no_crystals
tetramethylammonium,Pb,F,no_crystals
tetramethylammonium,Pb,Cl,large_crystals
tetramethylammonium,Pb,Br,large_crystals
tetramethylammonium,Pb,I,no_crystals
hydrazinium,Ge,F,large_crystals
hydrazinium,Ge,Cl,small_crystals
hydrazinium,Ge,Br,large_crystals
hydrazinium,Ge,I,no_crystals
hydrazinium,Sn,F,no_crystals
hydrazinium,Sn,Cl,large_crystals
hydrazinium,Sn,Br,large_crystals
hydrazinium,Sn,I,small_crystals
hydrazinium,Pb,F,small_crystals
hydrazinium,Pb,Cl,large_crystals
hydrazinium,Pb,Br,no_crystals
hydrazinium,Pb,I,no_crystals
ammonium,Ge,F,large_crystals
ammonium,Ge,Cl,large_crystals
ammonium,Ge,Br,fine_powder
ammonium,Ge,I,large_crystals
ammonium,Sn,F,fine_powder
ammonium,Sn,Cl,fine_powder
ammonium,Sn,Br,large_crystals
ammonium,Sn,I,small_crystals
ammonium,Pb,F,no_crystals
ammonium,Pb,Cl,small_crystals
ammonium,Pb,Br,small_crystals
ammonium,Pb,I,large_crystals
trimethylammonium,Ge,F,large_crystals
trimethylammonium,Ge,Cl,fine_powder
trimethylammonium,Ge,Br,small_crystals
trimethylammonium,Ge,I,large_crystals
trimethylammonium,Sn,F,fine_powder
trimethylammonium,Sn,Cl,no_crystals
trimethylammonium,Sn,Br,small_crystals
trimethylammonium,Sn,I,large_crystals
trimethylammonium,Pb,F,no_crystals
trimethylammonium,Pb,Cl,no_crystals
trimethylammonium,Pb,Br,small_crystals
trimethylammonium,Pb,I,small_crystals
azetidinium,Ge,F,small_crystals
azetidinium,Ge,Cl,small_crystals
azetidinium,Ge,Br,fine_powder
azetidinium,Ge,I,small_crystals
azetidinium,Sn,F,large_crystals
azetidinium,Sn,Cl,no_crystals
azetidinium,Sn,Br,fine_powder
azetidinium,Sn,I,small_crystals
azetidinium,Pb,F,fine_powder
azetidinium,Pb,Cl,no_crystals
azetidinium,Pb,Br,no_crystals
azetidinium,Pb,I,fine_powder
imidazolium,Ge,F,large_crystals
imidazolium,Ge,Cl,large_crystals
imidazolium,Ge,Br,no_crystals
imidazolium,Ge,I,fine_powder
imidazolium,Sn,F,fine_powder
imidazolium,Sn,Cl,fine_powder
imidazolium,Sn,Br,fine_powder
imidazolium,Sn,I,small_crystals
imidazolium,Pb,F,fine_powder
imidazolium,Pb,Cl,fine_powder
imidazolium,Pb,Br,large_crystals
imidazolium,Pb,I,small_crystals
