D5,B9,A8,0.759
D6,B6,A4,1.219
D6,B6,A2,0.835
D5,B3,A2,0.782
D5,B1,A2,0.779
D5,B3,A8,0.863
D6,B6,A6,1.226
D4,B1,A4,0.697
D6,B6,A9,1.172
D6,B7,A9,1.485
D6,B6,A7,1.481
D6,B6,A8,0.796
D4,B9,A8,0.733
D6,B6,A3,1.117
D5,B8,A7,1.31
D5,B5,A1,1.545
D5,B8,A5,1.861
D4,B9,A3,0.972
D6,B9,A9,1.237
D5,B4,A3,1.406
D5,B4,A6,1.385
D5,B4,A4,0.886
D4,B8,A7,1.614
D4,B3,A2,0.731
D4,B1,A8,0.807
D6,B8,A4,1.298
D6,B6,A5,1.27
D6,B8,A9,1.64
D4,B1,A2,0.732
D4,B9,A2,0.648
D4,B8,A5,1.859
D4,B3,A3,0.992
D4,B3,A8,0.834
D4,B4,A6,1.339
D4,B2,A1,0.878
D5,B5,A9,1.461
D6,B8,A3,1.715
D4,B2,A6,1.04
D6,B1,A1,1.391
D6,B8,A8,1.039
D6,B7,A1,1.796
D6,B7,A8,1.073
D5,B2,A3,1.043
D6,B7,A6,1.645
D6,B1,A9,1.438
D6,B8,A6,1.697
D6,B8,A1,1.683
D6,B9,A1,1.415
D5,B4,A8,1.11
D5,B3,A7,1.343
D4,B5,A1,1.551
D5,B3,A5,1.467
D5,B2,A2,0.643
D5,B1,A7,1.404
D6,B8,A2,1.031
D6,B3,A1,1.597
D5,B4,A2,1.048
D6,B9,A6,1.355
D5,B5,A6,1.543
D6,B7,A2,1.417
D5,B2,A8,0.71
D5,B1,A5,1.496
D4,B5,A9,1.448
D5,B2,A4,0.765
D5,B9,A7,1.303
D6,B7,A3,1.619
D1,B6,A9,0.529
D6,B8,A5,2.42
D6,B7,A4,1.474
D6,B8,A7,2.504
D4,B4,A2,0.975
D5,B9,A5,1.464
D4,B4,A4,0.852
D1,B7,A9,1.103
D1,B6,A6,0.533
D6,B7,A5,2.024
D1,B6,A3,0.584
D1,B6,A7,0.466
D6,B3,A9,1.407
D1,B1,A9,1.27
D5,B5,A4,1.385
D1,B6,A8,0.62
D1,B6,A1,0.818
D5,B5,A3,1.527
D6,B9,A4,0.806
D1,B3,A9,1.282
D1,B7,A1,1.612
D6,B4,A1,1.923
D4,B2,A2,0.605
D6,B7,A7,2.016
D1,B6,A5,0.743
D1,B6,A4,0.564
D4,B2,A3,1.026
D1,B7,A6,1.565
D4,B4,A3,1.426
D1,B8,A6,1.535
D1,B8,A9,0.916
D1,B8,A1,1.547
D1,B1,A1,1.59
D3,B6,A6,0.572
D2,B6,A9,0.636
D4,B9,A7,1.47
D1,B9,A1,1.283
D3,B1,A9,1.087
D1,B8,A8,1.053
D4,B2,A8,0.686
D6,B2,A9,1.431
D2,B3,A1,1.49
D1,B8,A3,1.041
D4,B4,A8,1.137
D1,B7,A2,1.268
D2,B6,A3,0.582
D1,B3,A1,1.624
D5,B5,A2,1.232
D4,B9,A5,1.437
D4,B2,A4,0.714
D2,B6,A1,0.655
D2,B7,A1,1.239
D4,B1,A5,1.511
D1,B7,A8,1.075
D1,B7,A4,1.074
D2,B7,A9,1.088
D5,B4,A7,1.878
D3,B7,A1,1.072
D1,B8,A2,0.899
D2,B7,A8,1.041
D3,B6,A8,0.625
D2,B1,A9,1.161
D1,B9,A6,1.544
D1,B4,A9,1.873
D3,B6,A1,0.877
D6,B3,A6,1.488
D2,B7,A6,1.446
D2,B6,A8,0.595
D1,B8,A5,2.26
D4,B3,A7,1.472
D3,B6,A9,0.587
D3,B8,A6,1.247
D2,B6,A4,0.713
D3,B7,A9,0.926
D5,B4,A5,1.93
D3,B6,A3,0.566
D2,B9,A9,1.068
D3,B7,A2,1.102
D3,B3,A9,1.164
D3,B6,A7,0.584
D3,B6,A2,0.563
D2,B6,A7,0.844
D1,B8,A4,1.323
D1,B9,A3,1.462
D2,B3,A9,1.229
D6,B9,A3,1.347
D1,B1,A6,1.543
D1,B7,A7,1.435
D1,B8,A7,2.239
D2,B6,A2,0.917
D3,B8,A9,0.815
D4,B1,A7,1.567
D2,B8,A9,0.771
D1,B7,A5,1.571
D1,B4,A1,1.964
D2,B8,A3,0.893
D4,B3,A5,1.435
D3,B6,A5,0.551
D3,B2,A9,0.872
D3,B7,A6,1.314
D2,B9,A1,1.54
D6,B9,A8,1.053
D3,B9,A9,1.167
D2,B6,A6,0.493
D3,B1,A1,1.242
D3,B3,A1,1.591
D2,B8,A1,1.438
D2,B7,A3,1.196
D2,B1,A1,1.626
D2,B1,A6,1.463
D1,B3,A6,1.504
D2,B6,A5,0.892
D3,B7,A3,0.928
D3,B8,A1,1.448
D1,B2,A9,1.074
D1,B1,A3,1.553
D3,B7,A8,1.09
D3,B4,A9,1.742
D2,B8,A6,1.608
D3,B8,A4,0.004
D2,B7,A2,1.297
D2,B4,A9,1.757
D3,B8,A3,0.744
D3,B7,A4,0.81
D6,B1,A6,1.569
D6,B4,A9,1.765
D2,B9,A6,1.522
D2,B7,A4,0.998
D4,B5,A6,1.571
D3,B8,A2,0.91
D2,B8,A4,1.211
D1,B4,A6,1.889
D2,B3,A6,1.499
D2,B8,A8,1.094
D2,B8,A2,0.883
D1,B9,A8,1.081
D3,B8,A5,1.819
D3,B8,A7,0.979
D1,B9,A9,1.215
D3,B6,A4,0.522
D1,B9,A4,1.084
D6,B9,A2,1.091
D3,B4,A1,1.968
D3,B8,A8,1.112
D4,B4,A5,1.931
D1,B1,A4,1.01
D2,B1,A3,1.235
D2,B8,A7,1.488
D3,B9,A1,1.179
D4,B4,A7,1.871
D2,B3,A3,1.48
D5,B5,A8,1.299
D6,B4,A6,1.829
D2,B2,A9,1.481
D2,B4,A1,1.95
D1,B9,A2,1.136
D1,B5,A1,1.976
D2,B7,A7,1.396
D3,B3,A6,1.429
D1,B3,A2,1.225
D1,B2,A6,1.415
D1,B2,A1,1.278
D4,B5,A2,1.239
D3,B1,A6,1.192
D3,B9,A6,1.498
D6,B1,A4,1.39
D1,B1,A8,1.127
D1,B1,A2,1.204
D2,B8,A5,2.12
D6,B2,A1,1.325
D1,B3,A4,1.291
D1,B4,A3,1.908
D6,B1,A3,1.528
D3,B4,A6,1.874
D2,B3,A2,1.221
D3,B1,A4,1.282
D3,B1,A3,1.194
D6,B2,A6,1.55
D3,B3,A4,1.059
D6,B3,A4,1.384
D1,B5,A9,1.917
D2,B7,A5,1.583
D4,B5,A4,1.424
D6,B4,A3,1.828
D3,B9,A3,1.38
D2,B3,A8,1.249
D3,B1,A2,1.161
D3,B9,A2,1.179
D2,B1,A4,1.158
D3,B3,A3,1.272
D3,B2,A6,1.253
D3,B7,A7,1.221
D2,B2,A6,1.318
D4,B5,A3,1.536
D2,B1,A2,1.227
D3,B5,A6,1.9
D3,B4,A3,1.75
D2,B9,A8,0.979
D2,B4,A3,1.862
D6,B5,A1,2.083
D3,B3,A2,1.193
D3,B3,A8,1.169
D3,B7,A5,1.339
D6,B5,A9,1.882
D2,B3,A4,1.21
D3,B2,A1,1.201
D2,B1,A8,1.093
D2,B2,A1,1.198
D1,B4,A4,1.802
D3,B5,A1,2.032
D5,B2,A7,1.302
D6,B1,A7,1.831
D3,B5,A9,1.547
D1,B6,A2,0.799
D6,B3,A3,1.496
D2,B9,A4,0.801
D1,B4,A2,1.561
D1,B9,A7,1.945
D3,B1,A8,1.306
D3,B9,A8,0.996
D2,B4,A6,1.986
D2,B5,A1,2.074
D1,B5,A4,1.853
D3,B9,A4,1.034
D6,B9,A7,1.828
D2,B5,A9,1.859
D4,B5,A8,1.277
D6,B1,A8,1.279
D5,B2,A5,1.433
D2,B1,A7,1.934
D3,B4,A4,1.702
D6,B3,A8,1.318
D1,B5,A6,2.073
D1,B4,A8,1.646
D1,B3,A8,1.342
D6,B1,A2,1.302
D1,B9,A5,2.11
D6,B3,A2,1.318
D1,B1,A7,1.739
D1,B2,A8,0.838
D1,B3,A7,1.763
D3,B4,A8,1.701
D3,B2,A2,0.905
D2,B4,A8,1.631
D1,B2,A2,0.942
D2,B4,A2,1.542
D1,B3,A5,1.958
D1,B2,A4,1.178
D3,B5,A3,2.051
D2,B5,A4,1.883
D6,B4,A2,1.567
D1,B1,A5,1.98
D3,B4,A2,1.643
D2,B5,A6,1.709
D5,B5,A7,1.862
D3,B1,A5,1.964
D2,B9,A2,1.285
D1,B4,A7,2.413
D6,B3,A7,1.852
D3,B1,A7,1.428
D4,B5,A7,1.86
D3,B2,A4,1.054
D2,B3,A7,1.874
D6,B1,A5,1.904
D6,B9,A5,1.949
D1,B5,A2,1.748
D3,B3,A5,1.71
D6,B4,A4,1.787
D2,B3,A5,1.852
D2,B4,A4,1.856
D3,B5,A8,1.681
D6,B2,A2,1.049
D2,B1,A5,2.065
D2,B4,A7,2.368
D6,B2,A8,0.976
D4,B2,A7,1.296
D3,B2,A3,1.567
D2,B2,A3,1.193
D3,B5,A4,2.03
D6,B4,A8,1.571
D5,B5,A5,1.976
D6,B3,A5,1.876
D1,B5,A8,1.544
D1,B2,A3,1.639
D2,B9,A3,1.286
D2,B9,A7,1.963
D2,B2,A4,1.092
D3,B4,A5,2.264
D3,B3,A7,1.937
D3,B4,A7,2.294
D2,B5,A3,1.64
D3,B9,A7,1.268
D2,B9,A5,1.596
D6,B2,A3,1.496
D3,B5,A2,1.464
D1,B4,A5,2.461
D2,B2,A8,0.997
D6,B5,A3,1.982
D6,B2,A4,1.292
D4,B2,A5,1.427
D3,B2,A8,1.067
D2,B5,A8,1.697
D2,B4,A5,2.397
D6,B5,A8,1.628
D6,B5,A4,1.971
D3,B9,A5,1.555
D4,B5,A5,1.916
D2,B2,A2,1.049
D3,B5,A7,1.908
D1,B5,A3,1.991
D6,B5,A2,1.765
D6,B5,A6,2.058
D1,B7,A3,0.941
D1,B5,A5,2.359
D2,B5,A7,2.007
D1,B5,A7,2.407
D2,B5,A2,1.914
D1,B2,A7,1.331
D3,B2,A7,1.458
D1,B2,A5,1.575
D6,B4,A7,2.198
D2,B5,A5,2.449
D3,B2,A5,1.045
D3,B5,A5,2.233
D2,B2,A7,1.704
D6,B5,A5,2.203
D2,B2,A5,1.66
D6,B4,A5,2.203
D6,B5,A7,2.226
D6,B2,A7,1.702
D1,B3,A3,1.398
D6,B2,A5,1.964
